"","fips","year","state","county","population","combined_overdose_mortality_rate","combined_overdose_deaths","child_mortality_rate","infant_mortality_rate","age_adjusted_mortality","combined_household_income"
"913",53000,2020,"Washington","year_state_total",NA,"15.452554719","3435","40.149968529","4.4863532768",NA,74023
"914",53001,2020,"Washington","Adams",NA,NA,NA,"43.473535485",NA,NA,52012
"915",53003,2020,"Washington","Asotin",NA,"23.720923337","16",NA,NA,NA,49776
"916",53005,2020,"Washington","Benton",NA,"15.158303213","90","42.408214805","4.9670661916",NA,69212
"917",53007,2020,"Washington","Chelan",NA,"9.5690866307","22","37.140970617","3.6259253664",NA,57243
"918",53009,2020,"Washington","Clallam",NA,"24.693426698","56","46.179600162","5.5189980896",NA,57183
"919",53011,2020,"Washington","Clark",NA,"13.97945091","199","36.057405127","4.1664536578",NA,73971
"920",53013,2020,"Washington","Columbia",NA,NA,NA,NA,NA,NA,53700
"921",53015,2020,"Washington","Cowlitz",NA,"18.999741479","61","55.728129289","6.5458796026",NA,58624
"922",53017,2020,"Washington","Douglas",NA,NA,NA,"27.725791918",NA,NA,65912
"923",53019,2020,"Washington","Ferry",NA,NA,NA,NA,NA,NA,40468
"924",53021,2020,"Washington","Franklin",NA,"9.7602591168","27","32.564858343","4.1127581184",NA,60483
"925",53023,2020,"Washington","Garfield",NA,NA,NA,NA,NA,NA,50185
"926",53025,2020,"Washington","Grant",NA,"13.285087489","38","49.652432969","4.406112309",NA,53688
"927",53027,2020,"Washington","Grays Harbor",NA,"23.82850806","52","55.214415982","5.2054285183",NA,48763
"928",53029,2020,"Washington","Island",NA,"8.7910331462","22","54.406964091","4.3797903957",NA,65987
"929",53031,2020,"Washington","Jefferson",NA,"21.2535334","20","64.416387529",NA,NA,55893
"930",53033,2020,"Washington","King",NA,"15.383955219","1011","33.662288699","3.8390460686",NA,94822
"931",53035,2020,"Washington","Kitsap",NA,"13.857158908","111","41.593345065","4.9624273359",NA,76530
"932",53037,2020,"Washington","Kittitas",NA,"7.2236067468","10","50.779142467",NA,NA,55624
"933",53039,2020,"Washington","Klickitat",NA,"16.866250632","11",NA,NA,NA,56503
"934",53041,2020,"Washington","Lewis",NA,"14.476093158","34","68.536011204","7.1942446043",NA,57019
"935",53043,2020,"Washington","Lincoln",NA,NA,NA,NA,NA,NA,53326
"936",53045,2020,"Washington","Mason",NA,"15.672752919","30","43.155709911","4.6388336647",NA,58239
"937",53047,2020,"Washington","Okanogan",NA,"12.756322352","16","33.626487325",NA,NA,48345
"938",53049,2020,"Washington","Pacific",NA,"20.027422163","13","71.032817162",NA,NA,46365
"939",53051,2020,"Washington","Pend Oreille",NA,NA,NA,NA,NA,NA,49750
"940",53053,2020,"Washington","Pierce",NA,"17.722842881","466","46.237035379","5.3473275798",NA,75022
"941",53055,2020,"Washington","San Juan",NA,NA,NA,NA,NA,NA,62249
"942",53057,2020,"Washington","Skagit",NA,"17.48316583","66","37.33279914","4.3549791929",NA,70955
"943",53059,2020,"Washington","Skamania",NA,NA,NA,NA,NA,NA,64344
"944",53061,2020,"Washington","Snohomish",NA,"17.594546772","423","38.556414668","4.0168976506",NA,87096
"945",53063,2020,"Washington","Spokane",NA,"17.830648318","271","45.837404664","5.1314793795",NA,59408
"946",53065,2020,"Washington","Stevens",NA,"17.853290585","24",NA,NA,NA,51183
"947",53067,2020,"Washington","Thurston",NA,"11.517057712","97","39.063149321","4.8554703453",NA,72400
"948",53069,2020,"Washington","Wahkiakum",NA,NA,NA,NA,NA,NA,55692
"949",53071,2020,"Washington","Walla Walla",NA,"20.898756524","38","36.936236392","4.671904863",NA,57329
"950",53073,2020,"Washington","Whatcom",NA,"7.2301243129","48","36.6479355","3.9694845872",NA,62262
"951",53075,2020,"Washington","Whitman",NA,"8.8023400683","13","47.393364929",NA,NA,45389
"952",53077,2020,"Washington","Yakima",NA,"13.976240391","105","46.715622847","4.7378395452",NA,51377
"953",41000,2021,"Oregon","year_state_total",NA,"13.480754788","1692","40.603306556","4.7524404848",NA,66955
"954",41001,2021,"Oregon","Baker",NA,NA,NA,"110.82963901",NA,NA,48530
"955",41003,2021,"Oregon","Benton",NA,"4.708353706","13","31.78426846",NA,NA,69148
"956",41005,2021,"Oregon","Clackamas",NA,"8.5008508871","106","32.210809948","4.4266150228",NA,80539
"957",41007,2021,"Oregon","Clatsop",NA,"17.621884703","21","36.581310276",NA,NA,59339
"958",41009,2021,"Oregon","Columbia",NA,"13.417415806","21","40.951904264",NA,NA,72285
"959",41011,2021,"Oregon","Coos",NA,"12.969226619","25","29.555818274",NA,NA,49504
"960",41013,2021,"Oregon","Crook",NA,NA,NA,"54.1506471",NA,NA,58739
"961",41015,2021,"Oregon","Curry",NA,"16.080225708","11",NA,NA,NA,51267
"962",41017,2021,"Oregon","Deschutes",NA,"8.3251960324","48","31.900003255","3.7798251831",NA,71880
"963",41019,2021,"Oregon","Douglas",NA,"14.213652364","47","56.535104767","6.6657953209",NA,48940
"964",41021,2021,"Oregon","Gilliam",NA,NA,NA,NA,NA,NA,61205
"965",41023,2021,"Oregon","Grant",NA,NA,NA,NA,NA,NA,49792
"966",41025,2021,"Oregon","Harney",NA,NA,NA,NA,NA,NA,39874
"967",41027,2021,"Oregon","Hood River",NA,NA,NA,NA,NA,NA,68835
"968",41029,2021,"Oregon","Jackson",NA,"15.805783397","104","47.197836673","4.9504950495",NA,56367
"969",41031,2021,"Oregon","Jefferson",NA,NA,NA,"66.684449186",NA,NA,52543
"970",41033,2021,"Oregon","Josephine",NA,"21.054082195","55","48.577989754","6.3386155129",NA,47533
"971",41035,2021,"Oregon","Klamath",NA,"19.721337501","40","61.796209832","6.1471704936",NA,53030
"972",41037,2021,"Oregon","Lake",NA,NA,NA,NA,NA,NA,47867
"973",41039,2021,"Oregon","Lane",NA,"19.094952069","217","40.864462614","4.8378142597",NA,57212
"974",41041,2021,"Oregon","Lincoln",NA,"16.18668645","24","54.194014572",NA,NA,52276
"975",41043,2021,"Oregon","Linn",NA,"10.990995235","42","38.550838919","5.1446321103",NA,61084
"976",41045,2021,"Oregon","Malheur",NA,"11.985704324","11","50.851767099",NA,NA,42019
"977",41047,2021,"Oregon","Marion",NA,"10.618047592","110","41.312559018","4.7600668982",NA,64058
"978",41049,2021,"Oregon","Morrow",NA,NA,NA,NA,NA,NA,59781
"979",41051,2021,"Oregon","Multnomah",NA,"21.502370194","523","38.267558922","4.4061655613",NA,72469
"980",41053,2021,"Oregon","Polk",NA,"7.450542125","19","53.42019544","7.0830650354",NA,69757
"981",41055,2021,"Oregon","Sherman",NA,NA,NA,NA,NA,NA,60035
"982",41057,2021,"Oregon","Tillamook",NA,"13.662389925","11",NA,NA,NA,52298
"983",41059,2021,"Oregon","Umatilla",NA,"7.7435674615","18","57.437520741","5.3184044787",NA,58286
"984",41061,2021,"Oregon","Union",NA,"13.833345909","11","68.021426749",NA,NA,54264
"985",41063,2021,"Oregon","Wallowa",NA,NA,NA,NA,NA,NA,52106
"986",41065,2021,"Oregon","Wasco",NA,"13.814930172","11","55.220457055",NA,NA,56993
"987",41067,2021,"Oregon","Washington",NA,"8.1644339363","146","32.57895363","4.1781043113",NA,85665
"988",41069,2021,"Oregon","Wheeler",NA,NA,NA,NA,NA,NA,42747
"989",41071,2021,"Oregon","Yamhill",NA,"9.3801590875","30","49.688127709","5.8264724509",NA,71815
"990",6000,2021,"California","year_state_total",NA,"13.839106734","16414","36.029041339","4.2252913828",NA,80423
"991",6001,2021,"California","Alameda",NA,"11.357110751","568","31.250910574","3.6357518032",NA,107589
"992",6003,2021,"California","Alpine",NA,NA,NA,NA,NA,NA,58112
"993",6005,2021,"California","Amador",NA,"21.229439288","25","50.838840874",NA,NA,62640
"994",6007,2021,"California","Butte",NA,"23.538550261","160","39.568048801","4.1484078294",NA,58394
"995",6009,2021,"California","Calaveras",NA,"19.682599853","27","51.460182684",NA,NA,68248
"996",6011,2021,"California","Colusa",NA,NA,NA,NA,NA,NA,59048
"997",6013,2021,"California","Contra Costa",NA,"12.778238168","441","30.421972918","3.6660633904",NA,106555
"998",6015,2021,"California","Del Norte",NA,"16.845144989","14",NA,NA,NA,48979
"999",6017,2021,"California","El Dorado",NA,"17.117664731","98","23.103835237","2.4213075061",NA,86202
"1000",6019,2021,"California","Fresno",NA,"12.270531012","366","48.408041597","6.6626511606",NA,56926
"1001",6021,2021,"California","Glenn",NA,"13.012515674","11","66.932164252",NA,NA,55682
"1002",6023,2021,"California","Humboldt",NA,"27.649656826","113","55.39478334","5.9880239521",NA,51134
"1003",6025,2021,"California","Imperial",NA,"17.220154175","94","36.14579769","3.4077273818",NA,48102
"1004",6027,2021,"California","Inyo",NA,"31.451195145","17","67.480936635",NA,NA,59605
"1005",6029,2021,"California","Kern",NA,"26.727779977","719","47.129677113","5.8316848005",NA,53245
"1006",6031,2021,"California","Kings",NA,"13.204021945","60","40.193415588","4.7381699588",NA,57297
"1007",6033,2021,"California","Lake",NA,"61.653558809","119","42.804235758","6.2475595471",NA,46897
"1008",6035,2021,"California","Lassen",NA,"23.774017161","22","61.162079511",NA,NA,53613
"1009",6037,2021,"California","Los Angeles",NA,"10.465838013","3172","33.320240537","3.9343924313",NA,72721
"1010",6039,2021,"California","Madera",NA,"12.926768795","61","47.662502979","5.2621568503",NA,61105
"1011",6041,2021,"California","Marin",NA,"14.497457813","113","15.305365966","2.2233515436",NA,112069
"1012",6043,2021,"California","Mariposa",NA,NA,NA,NA,NA,NA,52760
"1013",6045,2021,"California","Mendocino",NA,"37.732541077","99","59.945649278","6.6574202497",NA,52309
"1014",6047,2021,"California","Merced",NA,"14.179790042","117","40.909682578","3.9268368296",NA,59733
"1015",6049,2021,"California","Modoc",NA,NA,NA,NA,NA,NA,45311
"1016",6051,2021,"California","Mono",NA,NA,NA,NA,NA,NA,66226
"1017",6053,2021,"California","Monterey",NA,"11.930600614","156","38.151619799","4.3406506454",NA,76509
"1018",6055,2021,"California","Napa",NA,"11.240415752","47","30.902348578","3.2718619869",NA,90230
"1019",6057,2021,"California","Nevada",NA,"16.373448282","49","33.508646688","3.7017451084",NA,69550
"1020",6059,2021,"California","Orange",NA,"12.520859375","1196","28.285388887","3.0974949865",NA,95761
"1021",6061,2021,"California","Placer",NA,"12.652380516","149","27.087697863","3.5364212954",NA,97688
"1022",6063,2021,"California","Plumas",NA,"19.51981261","11","78.216660149",NA,NA,59376
"1023",6065,2021,"California","Riverside",NA,"17.86353728","1312","36.579031436","4.3409201242",NA,72905
"1024",6067,2021,"California","Sacramento",NA,"16.934680149","783","41.529152915","4.8546173699",NA,71891
"1025",6069,2021,"California","San Benito",NA,"13.538761474","25","36.568303231",NA,NA,84209
"1026",6071,2021,"California","San Bernardino",NA,"11.168992542","727","47.881599954","5.871907186",NA,67398
"1027",6073,2021,"California","San Diego",NA,"14.442012823","1447","33.931605355","3.8471191187",NA,83576
"1028",6075,2021,"California","San Francisco",NA,"31.065782833","823","30.389876794","2.9232909691",NA,121795
"1029",6077,2021,"California","San Joaquin",NA,"17.299109118","391","46.226628505","5.7613634755",NA,68458
"1030",6079,2021,"California","San Luis Obispo",NA,"16.34282785","139","30.892801977","4.3910203634",NA,76599
"1031",6081,2021,"California","San Mateo",NA,"10.617422627","245","27.072459753","2.8818902653",NA,135234
"1032",6083,2021,"California","Santa Barbara",NA,"16.403514528","220","44.084268969","4.3533282713",NA,74530
"1033",6085,2021,"California","Santa Clara",NA,"9.4424557277","548","27.764749803","3.066680486",NA,132444
"1034",6087,2021,"California","Santa Cruz",NA,"16.881941788","139","30.590394616","3.9927046877",NA,85770
"1035",6089,2021,"California","Shasta",NA,"19.257797093","104","52.33741479","5.43781372",NA,61464
"1036",6091,2021,"California","Sierra",NA,NA,NA,NA,NA,NA,55862
"1037",6093,2021,"California","Siskiyou",NA,"13.728301657","18","59.709980097","6.7178502879",NA,45954
"1038",6095,2021,"California","Solano",NA,"16.048237269","215","43.97392902","5.3601525157",NA,85704
"1039",6097,2021,"California","Sonoma",NA,"16.483204815","247","26.365892676","3.0094582975",NA,87084
"1040",6099,2021,"California","Stanislaus",NA,"13.953144129","230","41.155317469","4.8756704047",NA,62761
"1041",6101,2021,"California","Sutter",NA,"11.362619049","33","50.808958317","5.6074766355",NA,60910
"1042",6103,2021,"California","Tehama",NA,"6.7383349056","13","52.124055251","5.1890289103",NA,51672
"1043",6105,2021,"California","Trinity",NA,NA,NA,"139.35663686",NA,NA,43881
"1044",6107,2021,"California","Tulare",NA,"9.237055055","129","45.240885883","5.6345586262",NA,56776
"1045",6109,2021,"California","Tuolumne",NA,"18.987535602","31","63.306817869","6.7922198209",NA,64729
"1046",6111,2021,"California","Ventura",NA,"16.423669526","419","32.259133925","4.4448876669",NA,91446
"1047",6113,2021,"California","Yolo",NA,"11.211713513","74","24.968789014","3.5582967619",NA,70951
"1048",6115,2021,"California","Yuba",NA,"17.968683152","42","56.586423974","6.8222621185",NA,56607
"1049",53000,2021,"Washington","year_state_total",NA,"15.9246491","3592","38.353989754","4.3378099404",NA,78674
"1050",53001,2021,"Washington","Adams",NA,NA,NA,"39.360217555",NA,NA,53535
"1051",53003,2021,"Washington","Asotin",NA,"16.241676141","11",NA,NA,NA,54776
"1052",53005,2021,"Washington","Benton",NA,"14.558978754","88","39.39260357","4.9117504183",NA,72847
"1053",53007,2021,"Washington","Chelan",NA,"11.266677933","26","38.667624151","4.3471510635",NA,59838
"1054",53009,2021,"Washington","Clallam",NA,"22.218156154","51","34.591436698","5.7581573896",NA,57571
"1055",53011,2021,"Washington","Clark",NA,"14.258611059","206","36.91423087","3.9252669946",NA,80407
"1056",53013,2021,"Washington","Columbia",NA,NA,NA,NA,NA,NA,56338
"1057",53015,2021,"Washington","Cowlitz",NA,"18.377285675","60","47.695398916","5.6963496861",NA,57316
"1058",53017,2021,"Washington","Douglas",NA,NA,NA,"25.058660045",NA,NA,63086
"1059",53019,2021,"Washington","Ferry",NA,NA,NA,NA,NA,NA,47463
"1060",53021,2021,"Washington","Franklin",NA,"8.5198832776","24","31.439776281","4.0195735757",NA,63575
"1061",53023,2021,"Washington","Garfield",NA,NA,NA,NA,NA,NA,54555
"1062",53025,2021,"Washington","Grant",NA,"14.127116483","41","52.909586335","4.6586803575",NA,57152
"1063",53027,2021,"Washington","Grays Harbor",NA,"21.654884304","48","54.821829056","5.4347826087",NA,59346
"1064",53029,2021,"Washington","Island",NA,"10.286437727","26","45.846773533","4.8309178744",NA,72173
"1065",53031,2021,"Washington","Jefferson",NA,"18.910741301","18",NA,NA,NA,60556
"1066",53033,2021,"Washington","King",NA,"16.735100292","1117","34.3089094","3.8252234577",NA,102338
"1067",53035,2021,"Washington","Kitsap",NA,"13.99048152","113","41.405041405","5.0402750954",NA,79268
"1068",53037,2021,"Washington","Kittitas",NA,"11.307100859","16","47.042589224",NA,NA,59172
"1069",53039,2021,"Washington","Klickitat",NA,"21.102452406","14",NA,NA,NA,60567
"1070",53041,2021,"Washington","Lewis",NA,"14.255107731","34","57.562876373","7.7369439072",NA,58525
"1071",53043,2021,"Washington","Lincoln",NA,NA,NA,NA,NA,NA,60849
"1072",53045,2021,"Washington","Mason",NA,"17.348266449","34","32.026902598","4.4062568848",NA,63689
"1073",53047,2021,"Washington","Okanogan",NA,"13.47954677","17","46.311781203",NA,NA,44777
"1074",53049,2021,"Washington","Pacific",NA,"16.633148353","11",NA,NA,NA,50521
"1075",53051,2021,"Washington","Pend Oreille",NA,NA,NA,NA,NA,NA,51950
"1076",53053,2021,"Washington","Pierce",NA,"17.358493672","464","43.076219641","5.1147085113",NA,78779
"1077",53055,2021,"Washington","San Juan",NA,NA,NA,NA,NA,NA,69113
"1078",53057,2021,"Washington","Skagit",NA,"15.142417043","58","31.685678074","4.0788579198",NA,67551
"1079",53059,2021,"Washington","Skamania",NA,NA,NA,NA,NA,NA,69163
"1080",53061,2021,"Washington","Snohomish",NA,"19.724294549","481","36.277069196","3.659318871",NA,89119
"1081",53063,2021,"Washington","Spokane",NA,"15.159554309","234","41.354297972","4.7515483901",NA,59976
"1082",53065,2021,"Washington","Stevens",NA,"11.052736289","15",NA,NA,NA,55000
"1083",53067,2021,"Washington","Thurston",NA,"12.827345101","110","37.358775617","4.8131498888",NA,77890
"1084",53069,2021,"Washington","Wahkiakum",NA,NA,NA,NA,NA,NA,61123
"1085",53071,2021,"Washington","Walla Walla",NA,"21.399294372","39","23.499921667",NA,NA,60202
"1086",53073,2021,"Washington","Whatcom",NA,"7.6884861962","52","31.650304418","3.2913121779",NA,68656
"1087",53075,2021,"Washington","Whitman",NA,"8.7282883826","13",NA,NA,NA,45906
"1088",53077,2021,"Washington","Yakima",NA,"16.478142541","124","45.388525781","4.417151476",NA,55674
"1089",41000,2022,"Oregon","year_state_total",NA,"15.53364964","1965","39.573743296","4.6270197686",NA,67832
"1090",41001,2022,"Oregon","Baker",NA,NA,NA,"94.532850165",NA,NA,44872
"1091",41003,2022,"Oregon","Benton",NA,"5.7472709443","16","26.714753222",NA,NA,66378
"1092",41005,2022,"Oregon","Clackamas",NA,"10.66999613","134","34.723875184","4.571270259",NA,82539
"1093",41007,2022,"Oregon","Clatsop",NA,"24.084178356","29",NA,NA,NA,63238
"1094",41009,2022,"Oregon","Columbia",NA,"15.227750036","24","38.772950165",NA,NA,73023
"1095",41011,2022,"Oregon","Coos",NA,"11.364399469","22","25.452308737",NA,NA,50848
"1096",41013,2022,"Oregon","Crook",NA,"16.354121239","12","57.842982595",NA,NA,68598
"1097",41015,2022,"Oregon","Curry",NA,"14.483727532","10",NA,NA,NA,48377
"1098",41017,2022,"Oregon","Deschutes",NA,"7.7774039364","46","34.732495465","3.7287345607",NA,66467
"1099",41019,2022,"Oregon","Douglas",NA,"17.436948895","58","59.810716673","5.6393442623",NA,52355
"1100",41021,2022,"Oregon","Gilliam",NA,NA,NA,NA,NA,NA,63088
"1101",41023,2022,"Oregon","Grant",NA,NA,NA,NA,NA,NA,50819
"1102",41025,2022,"Oregon","Harney",NA,NA,NA,NA,NA,NA,48790
"1103",41027,2022,"Oregon","Hood River",NA,NA,NA,NA,NA,NA,81718
"1104",41029,2022,"Oregon","Jackson",NA,"17.362369254","115","44.335575975","5.2621803999",NA,57334
"1105",41031,2022,"Oregon","Jefferson",NA,NA,NA,"74.607214957",NA,NA,63683
"1106",41033,2022,"Oregon","Josephine",NA,"23.580151598","62","49.93244434","5.8265357083",NA,47740
"1107",41035,2022,"Oregon","Klamath",NA,"20.03616283","41","66.399931898","6.3636363636",NA,49675
"1108",41037,2022,"Oregon","Lake",NA,NA,NA,NA,NA,NA,48669
"1109",41039,2022,"Oregon","Lane",NA,"20.966851408","240","39.183403492","4.585692639",NA,58818
"1110",41041,2022,"Oregon","Lincoln",NA,"17.341079015","26","54.323223178",NA,NA,53883
"1111",41043,2022,"Oregon","Linn",NA,"14.427858133","56","46.948764987","4.9308711206",NA,65516
"1112",41045,2022,"Oregon","Malheur",NA,"15.171382438","14","44.12784467",NA,NA,46278
"1113",41047,2022,"Oregon","Marion",NA,"12.070237286","126","40.155425116","4.5097657517",NA,64990
"1114",41049,2022,"Oregon","Morrow",NA,NA,NA,NA,NA,NA,59956
"1115",41051,2022,"Oregon","Multnomah",NA,"25.324007979","618","35.592844348","4.2735714173",NA,74707
"1116",41053,2022,"Oregon","Polk",NA,"9.6501623157","25","45.245359119","6.9410815174",NA,66973
"1117",41055,2022,"Oregon","Sherman",NA,NA,NA,NA,NA,NA,62271
"1118",41057,2022,"Oregon","Tillamook",NA,"15.997046699","13",NA,NA,NA,57533
"1119",41059,2022,"Oregon","Umatilla",NA,"10.290800882","24","47.390936804","5.2586696987",NA,62560
"1120",41061,2022,"Oregon","Union",NA,"20.038323293","16","55.359196014",NA,NA,58779
"1121",41063,2022,"Oregon","Wallowa",NA,NA,NA,NA,NA,NA,51506
"1122",41065,2022,"Oregon","Wasco",NA,"15.077271014","12","51.192355275",NA,NA,55519
"1123",41067,2022,"Oregon","Washington",NA,"8.9860167595","162","32.634307692","3.9981137105",NA,85385
"1124",41069,2022,"Oregon","Wheeler",NA,NA,NA,NA,NA,NA,43367
"1125",41071,2022,"Oregon","Yamhill",NA,"10.25590025","33","45.713070749","5.9872611465",NA,68266
"1126",6000,2022,"California","year_state_total",NA,"17.269890529","20454","35.101891467","4.0850541364",NA,83001
"1127",6001,2022,"California","Alameda",NA,"15.21876728","761","31.271953682","3.4888438134",NA,113518
"1128",6003,2022,"California","Alpine",NA,NA,NA,NA,NA,NA,64542
"1129",6005,2022,"California","Amador",NA,"22.647586774","27",NA,NA,NA,68141
"1130",6007,2022,"California","Butte",NA,"27.744855893","184","35.114316609","3.7119962291",NA,54718
"1131",6009,2022,"California","Calaveras",NA,"21.042702173","29","41.724171133",NA,NA,66329
"1132",6011,2022,"California","Colusa",NA,NA,NA,NA,NA,NA,59422
"1133",6013,2022,"California","Contra Costa",NA,"16.203356757","560","30.199092098","3.5406888037",NA,106484
"1134",6015,2022,"California","Del Norte",NA,"19.136924696","16",NA,NA,NA,47442
"1135",6017,2022,"California","El Dorado",NA,"18.215062642","105","28.359626444","2.7842644153",NA,87792
"1136",6019,2022,"California","Fresno",NA,"13.825720449","414","48.296869493","6.187103285",NA,61401
"1137",6021,2022,"California","Glenn",NA,"24.786657696","21","70.049034324",NA,NA,57779
"1138",6023,2022,"California","Humboldt",NA,"27.033137712","110","53.112385808","5.9142434697",NA,56071
"1139",6025,2022,"California","Imperial",NA,"25.215853225","137","34.290074714","3.4453905596",NA,47599
"1140",6027,2022,"California","Inyo",NA,"40.686492085","22",NA,NA,NA,55981
"1141",6029,2022,"California","Kern",NA,"31.538048747","851","49.528513652","5.6997370158",NA,58583
"1142",6031,2022,"California","Kings",NA,"14.660895671","67","43.828411768","4.6532100861",NA,60319
"1143",6033,2022,"California","Lake",NA,"70.893726681","137","44.227402562","5.6376360809",NA,52345
"1144",6035,2022,"California","Lassen",NA,"28.449190839","26","65.814215871",NA,NA,63803
"1145",6037,2022,"California","Los Angeles",NA,"14.211801239","4276","32.386887007","3.8080981716",NA,75624
"1146",6039,2022,"California","Madera",NA,"13.537524325","64","44.036271982","4.9802729448",NA,68744
"1147",6041,2022,"California","Marin",NA,"16.756377735","130","15.062436228","1.4186226464",NA,127601
"1148",6043,2022,"California","Mariposa",NA,"21.221592005","11",NA,NA,NA,56887
"1149",6045,2022,"California","Mendocino",NA,"43.776112067","114","60.610142097","6.9189494493",NA,53176
"1150",6047,2022,"California","Merced",NA,"16.352109001","136","38.645729956","3.984063745",NA,58998
"1151",6049,2022,"California","Modoc",NA,NA,NA,NA,NA,NA,46838
"1152",6051,2022,"California","Mono",NA,NA,NA,NA,NA,NA,73204
"1153",6053,2022,"California","Monterey",NA,"16.223768051","211","36.880240804","4.2801286352",NA,85031
"1154",6055,2022,"California","Napa",NA,"13.071072748","54","26.49100189","3.084515731",NA,92149
"1155",6057,2022,"California","Nevada",NA,"22.738140221","68","44.072278537","4.3767507003",NA,74158
"1156",6059,2022,"California","Orange",NA,"15.500838168","1477","26.471643288","2.9999423088",NA,98786
"1157",6061,2022,"California","Placer",NA,"14.56764242","174","25.138045003","3.2845164033",NA,100662
"1158",6063,2022,"California","Plumas",NA,"22.977128919","13",NA,NA,NA,58489
"1159",6065,2022,"California","Riverside",NA,"21.523537169","1595","34.497558118","4.1705039438",NA,76409
"1160",6067,2022,"California","Sacramento",NA,"18.485961095","860","40.922130344","4.8822156275",NA,72953
"1161",6069,2022,"California","San Benito",NA,"13.800424628","26","31.4317146",NA,NA,91185
"1162",6071,2022,"California","San Bernardino",NA,"16.022330971","1048","46.23026176","5.6855341108",NA,65984
"1163",6073,2022,"California","San Diego",NA,"17.215689725","1724","32.540459798","3.645925921",NA,87126
"1164",6075,2022,"California","San Francisco",NA,"45.070037166","1186","29.643180798","2.7376138706",NA,121722
"1165",6077,2022,"California","San Joaquin",NA,"17.829177208","407","47.748709561","5.513920155",NA,70685
"1166",6079,2022,"California","San Luis Obispo",NA,"21.192177732","180","28.114425713","4.1147686833",NA,79455
"1167",6081,2022,"California","San Mateo",NA,"12.552159015","288","26.404393691","3.0035849239",NA,132369
"1168",6083,2022,"California","Santa Barbara",NA,"18.089508683","242","41.220636619","4.4759322728",NA,86136
"1169",6085,2022,"California","Santa Clara",NA,"12.005140903","693","26.838976874","2.8785618334",NA,139462
"1170",6087,2022,"California","Santa Cruz",NA,"19.085066792","156","30.622888695","3.9493255373",NA,93015
"1171",6089,2022,"California","Shasta",NA,"22.25738064","120","50.42994763","5.6211354694",NA,59108
"1172",6091,2022,"California","Sierra",NA,NA,NA,NA,NA,NA,59422
"1173",6093,2022,"California","Siskiyou",NA,"16.090967604","21","71.188564269","7.555847569",NA,49441
"1174",6095,2022,"California","Solano",NA,"17.596339961","236","39.841951799","5.1418883237",NA,83678
"1175",6097,2022,"California","Sonoma",NA,"21.831457108","324","24.772020003","2.8746590009",NA,87366
"1176",6099,2022,"California","Stanislaus",NA,"17.691008363","292","40.263820683","4.7996976568",NA,64501
"1177",6101,2022,"California","Sutter",NA,"13.785355128","40","49.147935285","5.5493895671",NA,65791
"1178",6103,2022,"California","Tehama",NA,"7.7521783621","15","52.050293596","4.9714601363",NA,61571
"1179",6105,2022,"California","Trinity",NA,NA,NA,"128.41466262",NA,NA,45113
"1180",6107,2022,"California","Tulare",NA,"11.779521623","165","44.175031291","5.5506521526",NA,62058
"1181",6109,2022,"California","Tuolumne",NA,"17.122031162","28","57.466546261","7.6569678407",NA,63336
"1182",6111,2022,"California","Ventura",NA,"18.161332514","461","32.405709108","4.0916530278",NA,90961
"1183",6113,2022,"California","Yolo",NA,"11.958173639","79","27.254788666","3.5565736331",NA,80668
"1184",6115,2022,"California","Yuba",NA,"18.153494125","43","61.479926224","7.0679990251",NA,56278
"1185",53000,2022,"Washington","year_state_total",NA,"18.192884498","4156","38.114142366","4.3261023642",NA,80319
"1186",53001,2022,"Washington","Adams",NA,NA,NA,NA,NA,NA,56421
"1187",53003,2022,"Washington","Asotin",NA,NA,NA,NA,NA,NA,53377
"1188",53005,2022,"Washington","Benton",NA,"17.137457095","105","43.145642058","5.0275705482",NA,75882
"1189",53007,2022,"Washington","Chelan",NA,"12.078857685","28","29.124597803","3.9105271391",NA,61546
"1190",53009,2022,"Washington","Clallam",NA,"23.693109613","55","42.311760746","5.2072032979",NA,54712
"1191",53011,2022,"Washington","Clark",NA,"16.292162788","239","39.053855266","4.2731781763",NA,76929
"1192",53013,2022,"Washington","Columbia",NA,NA,NA,NA,NA,NA,58220
"1193",53015,2022,"Washington","Cowlitz",NA,"19.640369722","65","40.101054658","5.5420852096",NA,64357
"1194",53017,2022,"Washington","Douglas",NA,NA,NA,"22.670082292",NA,NA,64768
"1195",53019,2022,"Washington","Ferry",NA,NA,NA,NA,NA,NA,47722
"1196",53021,2022,"Washington","Franklin",NA,"11.163673407","32","37.734920388","4.195679343",NA,73656
"1197",53023,2022,"Washington","Garfield",NA,NA,NA,NA,NA,NA,56804
"1198",53025,2022,"Washington","Grant",NA,"15.283197653","45","46.34001329","4.9114021572",NA,54753
"1199",53027,2022,"Washington","Grays Harbor",NA,"22.67553532","51","47.805087121","5.0895381715",NA,54034
"1200",53029,2022,"Washington","Island",NA,"10.562760401","27","37.514883622","4.8384579366",NA,76965
"1201",53031,2022,"Washington","Jefferson",NA,"22.762545266","22",NA,NA,NA,66386
"1202",53033,2022,"Washington","King",NA,"18.889806013","1277","35.129877878","3.8023441369",NA,102620
"1203",53035,2022,"Washington","Kitsap",NA,"15.232198903","124","43.697540193","4.8978054064",NA,76814
"1204",53037,2022,"Washington","Kittitas",NA,"11.072434482","16","58.758040574",NA,NA,64727
"1205",53039,2022,"Washington","Klickitat",NA,"19.336893305","13","58.520599251",NA,NA,57476
